area,bhk_count,rera_approval,status,flat_type,Actual Price,Predicted Price,Residual
1371,3,0,ready to move,apartment,13000000,13660346.92,-660346.917
3695,4,1,under construction,apartment,60900000,67775328.72,-6875328.723
4400,4,0,ready to move,apartment,83600000,70994880.23,12605119.77
2595,4,0,ready to move,apartment,14200000,21785477.81,-7585477.807
915,2,0,ready to move,apartment,11800000,10550986.02,1249013.977
3487,4,1,under construction,apartment,20800000,30735505.95,-9935505.952
2230,2,0,ready to move,apartment,33400000,43513514.29,-10113514.29
6096,5,1,under construction,apartment,113100000,109854382,3245617.962
900,0,0,resale,plot,22000000,8077157.439,13922842.56
1800,3,1,under construction,apartment,38400000,24618030.85,13781969.15
2177,3,0,ready to move,apartment,14200000,19614000,-5414000
6828,5,1,under construction,apartment,126700000,122574098,4125901.965
4548,4,0,ready to move,apartment,54000000,53968792.06,31207.93651
3125,4,0,ready to move,apartment,27900000,50394123.81,-22494123.81
1440,3,1,under construction,apartment,9181000,9270145.345,-89145.34488
5866,5,0,ready to move,apartment,276800000,74840845.24,201959154.8
1210,2,0,ready to move,apartment,7865000,9005938.319,-1140938.319
2937,3,1,under construction,apartment,43000000,52102068.21,-9102068.209
1800,0,0,new,plot,18000000,11752810.24,6247189.758
2600,3,1,under construction,apartment,16700000,38552589.97,-21852589.97
1640,3,0,ready to move,apartment,24800000,18594012.62,6205987.385
1650,3,1,under construction,apartment,23500000,166609732,-143109732
2004,3,0,ready to move,apartment,44300000,36138787.66,8161212.338
1180,3,1,under construction,apartment,13400000,13855953.64,-455953.6364
2400,4,0,ready to move,apartment,26400000,24643279.52,1756720.482
1405,3,1,under construction,apartment,25200000,25123000,77000
1518,3,1,under construction,apartment,18200000,18367693.66,-167693.657
3600,4,0,ready to move,floor,28800000,41665880.93,-12865880.93
4000,3,0,ready to move,apartment,88000000,58808052.14,29191947.86
2650,3,0,ready to move,apartment,22500000,36274584.42,-13774584.42
1692,3,0,ready to move,apartment,21100000,21667532.14,-567532.1429
1190,2,1,under construction,apartment,13300000,10847581.67,2452418.333
2500,3,1,under construction,apartment,35600000,50282662,-14682662
2150,3,0,ready to move,apartment,15500000,22816075.76,-7316075.76
1310,2,0,ready to move,apartment,13100000,19623664.96,-6523664.964
1530,0,0,new,plot,13600000,15688282.11,-2088282.105
3096,99,0,new,plot,17800000,20074175,-2274175
2630,4,1,under construction,apartment,38700000,40861748.11,-2161748.109
2249,4,1,under construction,apartment,44900000,174563819.8,-129663819.8
1895,3,0,ready to move,apartment,37900000,24001246.83,13898753.17
1998,4,0,ready to move,apartment,28300000,28300000,0
1433,2,0,ready to move,apartment,31600000,27835872.62,3764127.381
2120,3,0,ready to move,apartment,12500000,14487394.01,-1987394.007
7582,5,1,under construction,apartment,140700000,136973166.5,3726833.451
4400,4,0,ready to move,apartment,60000000,70994880.23,-10994880.23
1211,3,1,under construction,apartment,5944000,7848811.31,-1904811.31
1789,3,0,ready to move,apartment,24000000,20438242.38,3561757.618
2445,3,1,under construction,apartment,39100000,39100000,0
1215,2,0,ready to move,apartment,15000000,15098227.27,-98227.26612
2925,4,0,ready to move,apartment,19500000,27331357.04,-7831357.037
2350,3,1,under construction,apartment,26400000,37734696.45,-11334696.45
1950,3,0,ready to move,apartment,11000000,26307433.65,-15307433.65
2100,3,0,ready to move,floor,26000000,20509083.33,5490916.667
2450,3,0,ready to move,apartment,85000000,37054169.84,47945830.16
2670,4,1,under construction,apartment,53400000,50648688.31,2751311.688
2129,3,0,ready to move,apartment,43000000,35492725.51,7507274.489
1726,4,1,under construction,apartment,52000000,52000000,0
2700,4,0,ready to move,apartment,23000000,36457846.84,-13457846.84
3850,4,1,under construction,apartment,54600000,60349404.48,-5749404.485
2200,4,0,ready to move,plot,16500000,19673050.41,-3173050.411
9000,5,0,ready to move,apartment,198000000,223129789.8,-25129789.79
679,2,1,under construction,apartment,2414000,2706760,-292760
1930,3,0,ready to move,apartment,27500000,16223529.13,11276470.87
3888,3,0,ready to move,apartment,42300000,75740057.14,-33440057.14
3500,3,0,ready to move,apartment,70000000,66392651.19,3607348.81
2700,3,1,under construction,apartment,21500000,50188985.23,-28688985.23
4038,4,1,under construction,apartment,74900000,73293033.23,1606966.769
2370,2,0,ready to move,apartment,90000000,79065650,10934350
2089,4,1,under construction,apartment,56500000,43537263.54,12962736.46
2963,4,0,ready to move,apartment,66300000,79968356.64,-13668356.64
4100,5,1,under construction,apartment,52700000,59179524.12,-6479524.117
1213,2,1,under construction,apartment,14700000,15015682.14,-315682.1374
3529,4,0,ready to move,apartment,134000000,130717000,3283000
2600,3,1,under construction,apartment,29000000,38552589.97,-9552589.972
1343,3,0,ready to move,apartment,37400000,34206593.33,3193406.667
2282,3,1,under construction,apartment,41000000,39150317.04,1849682.963
1800,3,0,ready to move,plot,14500000,15685051.04,-1185051.035
6343,5,0,ready to move,apartment,95100000,82551153.14,12548846.86
4500,0,0,new,plot,76500000,44581150.45,31918849.55
900,2,0,ready to move,plot,3500000,3933813.041,-433813.0415
1575,6,1,new,plot,22300000,22053101.37,246898.6291
2082,3,0,ready to move,apartment,30000000,24468023.81,5531976.19
3000,5,0,ready to move,plot,23500000,22207608.33,1292391.667
1440,4,0,ready to move,plot,16500000,18846950,-2346950
835,3,1,under construction,apartment,2630000,4005513.333,-1375513.333
1550,2,0,ready to move,apartment,11300000,14165815.83,-2865815.828
4775,5,0,ready to move,apartment,90400000,86807000,3593000
2290,3,1,under construction,apartment,42500000,40442365.75,2057634.245
1095,2,1,under construction,apartment,8900000,9487387.289,-587387.289
1075,2,0,ready to move,apartment,8200000,8547916.667,-347916.6667
1222,2,1,under construction,apartment,7819000,7819780,-780
1760,3,0,ready to move,apartment,18000000,12111324.34,5888675.655
500,2,0,ready to move,apartment,3000000,3682687.143,-682687.1429
1968,4,1,under construction,apartment,13000000,25952000,-12952000
3799,3,0,ready to move,apartment,40000000,69364024.89,-29364024.89
1946,3,1,under construction,apartment,19500000,35717221,-16217221
1250,1,1,under construction,apartment,27500000,27500000,0
2570,4,1,under construction,apartment,35800000,39752856.55,-3952856.549
3890,4,1,under construction,apartment,72100000,69744848.69,2355151.309
2054,3,1,under construction,apartment,30700000,34912798.38,-4212798.377
2015,3,1,under construction,apartment,40800000,36472130.47,4327869.529
4518,0,0,resale,plot,80000000,85846077.36,-5846077.362
990,2,0,ready to move,apartment,12800000,15946568.98,-3146568.978
3043,3,0,ready to move,apartment,45600000,57395935.71,-11795935.71
4000,3,0,ready to move,apartment,88000000,58808052.14,29191947.86
3116,4,0,ready to move,apartment,118300000,98715372.62,19584627.38
1215,2,1,under construction,apartment,8630000,9680188.65,-1050188.65
1815,4,0,ready to move,apartment,11000000,17849272.4,-6849272.403
1020,2,1,under construction,apartment,6230000,8091961.48,-1861961.48
60,0,0,resale,plot,4000000,7879916.667,-3879916.667
2430,4,0,ready to move,plot,32500000,34053627.78,-1553627.778
1711,3,0,ready to move,apartment,35000000,30843499.71,4156500.289
1085,2,1,under construction,apartment,12500000,9305071.541,3194928.459
2250,0,0,new,plot,20000000,30567979.25,-10567979.25
1376,3,0,ready to move,apartment,27700000,23876320.76,3823679.24
5411,4,0,ready to move,villa,111100000,99302369.05,11797630.95
781,2,0,ready to move,floor,8200000,7878001.758,321998.2421
3430,4,0,ready to move,apartment,92400000,43376000,49024000
1478,2,1,under construction,apartment,9605000,12947200.04,-3342200.038
1946,3,1,under construction,apartment,38900000,35717221,3182779.003
6251,5,0,ready to move,villa,141900000,144670266.7,-2770266.667
1440,3,1,under construction,apartment,8581000,9270145.345,-689145.3449
3106,4,0,ready to move,apartment,65100000,57159883.33,7940116.667
1930,3,0,ready to move,apartment,16500000,16223529.13,276470.8669
854,2,0,ready to move,plot,4500000,6318690,-1818690
7361,4,0,ready to move,apartment,547000000,546345500,654500
3841,0,1,new,plot,31500000,36340000,-4840000
2300,4,0,ready to move,plot,26000000,23074470.71,2925529.293
2597,4,1,under construction,apartment,52600000,46807823.09,5792176.908
1055,2,1,under construction,apartment,12600000,11592913.97,1007086.031
2300,4,0,ready to move,apartment,25500000,29518718.89,-4018718.889
1130,0,0,new,plot,3100000,6934298.286,-3834298.286
2047,3,0,ready to move,apartment,49600000,34824372.22,14775627.78
1100,2,1,under construction,apartment,2400000,3502664.617,-1102664.617
1310,2,1,under construction,apartment,26200000,116838784.5,-90638784.51
2800,4,0,ready to move,apartment,51800000,28623678.57,23176321.43
1955,3,1,under construction,apartment,23500000,36196728.04,-12696728.04
373,1,0,ready to move,apartment,5968000,1874895.429,4093104.571
2200,4,0,ready to move,floor,24800000,24684142.86,115857.1429
1751,3,0,ready to move,apartment,13400000,15232196.76,-1832196.764
9000,5,0,ready to move,apartment,198000000,223129789.8,-25129789.79
2380,3,1,under construction,apartment,42800000,40925559.64,1874440.357
2835,4,1,under construction,apartment,16000000,60953000,-44953000
1128,3,1,under construction,apartment,16500000,12566372.67,3933627.333
215,1,0,ready to move,apartment,900000,11399700,-10499700
2080,3,1,under construction,apartment,30900000,31169781.07,-269781.0675
152,0,1,new,plot,12100000,12364083.33,-264083.3333
1503,2,1,under construction,apartment,9200000,11794396.67,-2594396.667
2055,4,1,under construction,apartment,452100000,137622144.4,314477855.6
2000,3,0,ready to move,floor,40000000,16036520.25,23963479.75
2352,4,0,ready to move,apartment,19600000,17839591.92,1760408.075
1800,3,0,ready to move,plot,20000000,15685051.04,4314948.965
790,0,0,new,plot,2150000,5313507.833,-3163507.833
3750,4,0,ready to move,apartment,67500000,60004333.33,7495666.667
2780,4,0,ready to move,apartment,17500000,20604873.02,-3104873.016
1900,3,0,ready to move,apartment,10600000,21929715.81,-11329715.81
2200,3,1,under construction,apartment,28600000,29085205.99,-485205.9857
2000,3,1,under construction,apartment,15500000,22737191.7,-7237191.697
4100,5,1,under construction,apartment,67600000,59179524.12,8420475.883
1103,2,1,under construction,apartment,9304000,8435196.156,868803.8442
1187,2,0,ready to move,apartment,17500000,11949250,5550750
2360,3,1,under construction,apartment,37700000,37700000,0
640,3,0,under construction,plot,4900000,6370150,-1470150
3600,4,0,ready to move,plot,25700000,33595565.73,-7895565.729
2040,3,1,under construction,apartment,15000000,31789872.99,-16789872.99
1750,2,1,under construction,apartment,35000000,33141383.94,1858616.065
2271,3,1,under construction,apartment,36300000,36300000,0
2298,4,1,under construction,apartment,45900000,234912964.5,-189012964.5
12613,4,1,under construction,house,208100000,226869013.7,-18769013.72
1558,4,1,under construction,apartment,25100000,20899812.16,4200187.838
1975,3,1,under construction,apartment,34100000,36229456.16,-2129456.155
4518,4,0,ready to move,apartment,40000000,42626150,-2626150
6450,5,0,ready to move,apartment,70300000,109964198.4,-39664198.41
1869,3,0,ready to move,apartment,37500000,12943105.79,24556894.21
1751,3,0,ready to move,apartment,17500000,15232196.76,2267803.236
1900,3,0,ready to move,apartment,10600000,21929715.81,-11329715.81
1611,3,1,under construction,floor,16900000,21043853.1,-4143853.096
2600,3,0,ready to move,apartment,25000000,21134316.06,3865683.938
2260,0,0,new,plot,32600000,25961458.02,6638541.983
1388,3,1,under construction,apartment,29500000,26656287.55,2843712.45
1859,3,0,ready to move,apartment,16500000,30721242.86,-14221242.86
3150,4,0,ready to move,apartment,34600000,44803758.91,-10203758.91
2423,4,0,ready to move,apartment,19800000,62978957.14,-43178957.14
3454,3,0,ready to move,apartment,37600000,75681142.86,-38081142.86
634,2,1,under construction,apartment,2600000,2380094,219906
4500,5,0,ready to move,apartment,85100000,61658455.16,23441544.84
2300,4,0,ready to move,floor,30000000,26033916.25,3966083.75
2050,3,0,ready to move,apartment,15200000,27109088.78,-11909088.78
1801,3,0,ready to move,plot,14500000,15685051.04,-1185051.035
1121,3,0,ready to move,apartment,23300000,23297000,3000
2538,3,1,under construction,apartment,50700000,45732489.19,4967510.805
3975,4,1,under construction,apartment,47500000,50712333.33,-3212333.333
2336,4,0,ready to move,apartment,29500000,23132000,6368000
1751,4,1,under construction,apartment,65500000,65500000,0
1433,2,0,ready to move,apartment,31600000,27835872.62,3764127.381
4518,5,0,ready to move,floor,70000000,39599954.63,30400045.37
2283,5,1,under construction,apartment,37600000,37600000,0
1296,0,0,new,plot,8650000,9538795.712,-888795.7118
3240,1,0,resale,plot,60000000,58408893.61,1591106.394
1800,3,0,ready to move,floor,22000000,23304362.67,-1304362.673
1825,3,1,under construction,apartment,26000000,25078503.02,921496.978
4038,4,1,under construction,apartment,74900000,73293033.23,1606966.769
2700,4,0,ready to move,floor,22500000,33102992.25,-10602992.25
2072,3,0,ready to move,apartment,40000000,43131953.24,-3131953.244
3100,4,1,under construction,apartment,51100000,45838918.75,5261081.246
2250,3,1,under construction,apartment,45000000,36914399.1,8085600.904
2433,3,0,ready to move,apartment,39100000,41155663.89,-2055663.889
2500,4,0,ready to move,plot,25000000,25932000,-932000
4250,5,0,ready to move,apartment,80400000,79208666.67,1191333.333
2450,4,0,ready to move,apartment,29500000,31122407.29,-1622407.287
2597,4,1,under construction,apartment,52600000,46807823.09,5792176.908
2000,3,0,ready to move,plot,23000000,13418230.09,9581769.909
4366,4,0,ready to move,apartment,96000000,88296192.86,7703807.143
2700,3,0,ready to move,apartment,12500000,36388383.14,-23888383.14
2579,3,0,ready to move,apartment,14600000,26172165.3,-11572165.3
2122,3,0,ready to move,apartment,21200000,16446648.04,4753351.961
3000,4,1,under construction,apartment,67500000,65389726.84,2110273.164
3762,4,1,under construction,apartment,60700000,54678581.53,6021418.47
1250,1,1,under construction,apartment,27500000,27500000,0
3980,3,0,ready to move,apartment,49700000,52959385.71,-3259385.714
4690,4,0,ready to move,apartment,125000000,88173000,36827000
3548,3,0,ready to move,apartment,56700000,52828866.67,3871133.333
9897,5,0,ready to move,apartment,212700000,215138029.8,-2438029.762
1467,0,0,new,plot,19200000,17748533.33,1451466.667
1055,2,1,under construction,apartment,12600000,11592913.97,1007086.031
2092,3,0,ready to move,apartment,16000000,27701565.11,-11701565.11
1841,4,0,ready to move,apartment,37100000,31993347.07,5106652.933
2528,3,1,under construction,apartment,50500000,48840361.66,1659638.339
1811,3,0,ready to move,apartment,25600000,21244355.9,4355644.1
1976,3,1,under construction,apartment,39500000,33311934.44,6188065.562
